origin_policy,heldout_protocol,boundary,model,outer_fold,participants,raw_point_coverage,raw_high_hr_coverage,raw_mean_width_bpm,simultaneous_120s_coverage,simultaneous_120s_mean_width_bpm,pointwise_30s_coverage,pointwise_30s_mean_width_bpm,pointwise_60s_coverage,pointwise_60s_mean_width_bpm,pointwise_120s_coverage,pointwise_120s_mean_width_bpm
evaluation_stride,AEROBIC,seen_user_activity,tcn,1,,0.9726263636143498,0.9171554679150962,47.694649278880306,0.9894736842105263,100.98070398628529,0.9900839054157132,55.88397517617581,0.9894736842105263,75.74250788749514,0.992982456140351,114.57425985233817
evaluation_stride,AEROBIC,seen_user_activity,pk_ssm,2,,0.9551606376203535,0.7635265631962973,64.10821322663914,0.9958333333333333,157.56818252191712,0.9958333333333333,83.21634100361324,0.9958333333333333,108.51741860399655,0.9958333333333333,174.3323834986158
evaluation_stride,AEROBIC,seen_user_activity,tcn,2,,0.979594001474484,0.8723091318287245,59.373287213089974,0.9958333333333333,124.48480234580533,0.9958333333333333,83.77072481943063,0.9958333333333333,109.10898004370519,0.9958333333333333,165.76495590882126
evaluation_stride,AEROBIC,seen_user_activity,pk_ssm,3,,0.9361056466220772,0.8020077292947749,59.69893641303962,0.9796016876430206,107.53461341843513,0.9900868850114417,54.55807356858318,0.9361578298367401,63.588980045012704,0.9888980263157895,130.68604439744644
evaluation_stride,AEROBIC,seen_user_activity,tcn,3,,0.9759965660049211,0.9389338992948679,60.4272920148945,0.985608552631579,102.48567969366518,0.9786566550247101,49.29567644521429,0.9501870434958881,55.196149948217844,0.9888980263157895,129.52113876283593
evaluation_stride,AEROBIC,seen_user_activity,pk_ssm,4,,0.8279802344914574,0.6141164376229571,54.43185626830539,0.992982456140351,237.29542643958578,0.992982456140351,126.71946006751953,0.9894736842105264,205.50535492061348,0.9958333333333333,254.29906582921762
evaluation_stride,AEROBIC,seen_user_activity,tcn,4,,0.9649069869663264,0.8369344527393879,61.556448209380406,0.9853070175438596,164.33232008499158,0.9694110685209758,58.40483109248682,0.9743679050567595,76.03439602637107,0.9811403508771929,163.3538131715292
evaluation_stride,AEROBIC,joint_user_activity,pk_ssm,0,,0.8633443728368542,0.537756309148265,42.29812588665908,0.9897959183673469,109.0056861209484,0.9897959183673469,62.32749922380924,1.0,112.72839290718171,0.979591836734694,133.74753278164638
evaluation_stride,AEROBIC,joint_user_activity,tcn,0,,0.9708994708994709,0.6893992834836644,58.03507630462849,1.0,106.72382302759065,0.9897959183673469,49.60027779753607,1.0,119.00447061939344,1.0,121.87314198516746
evaluation_stride,AEROBIC,joint_user_activity,pk_ssm,1,,0.8620535714285715,0.6486615678776291,40.7082280377732,0.9479166666666666,95.04991849983448,0.9270833333333334,47.585124546840085,0.9375,73.6161768450394,0.9479166666666666,135.2575489685608
